Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12
0.002577744996637866,0.002386346756367453,0.002377423140318435,0.0024040820427808775,0.0024194038670209074,0.0025601400051752372,0.0026995803542136706,0.00313630600908091,0.0041457000532357305,0.004377427537020511,0.0036934486998332857,0.0030124696813016282
0.0027287537595160026,0.0025369041425809314,0.0025273361832136606,0.0025938304152368324,0.0026413432436833014,0.002833105431294346,0.0030169904044102364,0.003529734393606278,0.004590685534784138,0.004741529727567171,0.0039333390630042625,0.0031805981078449233
0.0028738459112624755,0.002689022483226489,0.0027001199668090113,0.0028094433462110087,0.0029028391545227908,0.0031531561559259786,0.0033785167094955728,0.00395654074481699,0.005040670432778821,0.005079453295820718,0.00414022370808387,0.003329323481686044
0.003032549880480214,0.002859938499280836,0.0028988241955076573,0.003056743967978131,0.00320023374347529,0.0035101830240024706,0.003777654035758466,0.004423926768580937,0.005515275353410453,0.005417367593276379,0.0043447379397598814,0.003485804013243742
0.003219820743571083,0.003069663158279469,0.0031496721234854706,0.003367414289713461,0.0035692660210931114,0.003940866711785685,0.004252147113694332,0.004974385858889295,0.006044255005782262,0.005762020067061884,0.004549147974246502,0.0036599816430542336
0.0034361530821315285,0.003308178101000748,0.0034329507571189554,0.0037181823235310205,0.003985250603904948,0.004418717237075532,0.004776362884238659,0.005570261678960863,0.00660532189180738,0.006122565646556278,0.004772616676347756,0.003862599783547971
0.0037001897307564224,0.003593942420806121,0.0037694430321186414,0.004134745083562021,0.004478277278017655,0.004973930752123779,0.005382125643774394,0.006240545982776419,0.007218889328295981,0.006509064761456114,0.0050273269915732085,0.004111908863621186
0.004020158155854143,0.003928588365658044,0.004159206803888736,0.004612783300927589,0.005030834454638757,0.005582500194808985,0.006045337907340273,0.006958746965227115,0.007847288065555215,0.006923857876492501,0.005331117272936077,0.004419479566998828
0.0044179025693094,0.004331191377586477,0.004623023542852795,0.00517626500538263,0.005666099334847405,0.006265162581750809,0.006785922988148238,0.007721458063719568,0.008447722095098725,0.007377904923148607,0.005703149317086062,0.004808071712276726
0.004906881287972608,0.004799231979378551,0.00513788268860241,0.005776847635863866,0.00628133398819325,0.006901668560352158,0.00744503890604215,0.008216168142612642,0.00881511121759133,0.007902543032966926,0.006172995493341215,0.005292722525191124
0.005490196899879623,0.005342399511263902,0.00571096107058197,0.006349407223723615,0.006833512441589045,0.0074556621109187135,0.007994173968477741,0.008607268331717747,0.009078161329756846,0.008457529078724225,0.00674075055484983,0.005870165401684183
0.006054268743360441,0.0058823409052629625,0.006260355765709184,0.006865533868723258,0.007346684065595618,0.00795997316365284,0.008459182905913902,0.008943721402240978,0.009285249383259902,0.008749686862269814,0.00727419979813757,0.006441120735133837
0.006589336346456432,0.0063462039494796285,0.006712056435752612,0.0073321853137436315,0.007830143914192116,0.008429023868703771,0.00887462030046248,0.009244894133344589,0.009449887469234228,0.00893213139736014,0.007679517845383726,0.006963542003784849
0.00713518674872333,0.006824623959583754,0.007114405941184386,0.00774984067591413,0.008265620869637723,0.00883313568665755,0.00922963552427861,0.00951288936170781,0.009595055268320142,0.009078508324318205,0.00799718535945492,0.007409208048773389
0.007625387434378737,0.007287843238768469,0.007490953954712603,0.00814220922613217,0.008669734714796602,0.009197439103092916,0.009550324779241764,0.009759904190924757,0.00972926073058612,0.0092087654642991,0.00826162199369822,0.007789594921042217
0.008162711879588301,0.007837762723462793,0.007883956955194456,0.008502316041381495,0.009028850426821132,0.009506912172632321,0.009806729359482073,0.009932818076323466,0.009812562626133777,0.009318463835290669,0.008521809760613046,0.008190065292162731
0.008638766061807612,0.008368051126976056,0.008274849128833566,0.008841570705014528,0.009365539444590808,0.009796973867466328,0.010040733415517412,0.010084941919870232,0.009882118976076718,0.009418764790470269,0.008765484402554011,0.008553784537888798
0.009186456002232342,0.009070284326288243,0.008754553998467453,0.009193437579015775,0.009684631382615942,0.010060010956576645,0.010219590940967749,0.010189541836093068,0.009918163847978475,0.009528627548566607,0.009067178147482544,0.00899282813099234
0.009725112298861152,0.009749112034383603,0.009292812804772906,0.009548121344814902,0.009995368876697757,0.010310238237602522,0.010371109487587736,0.010273085120889492,0.009960182003675754,0.009669164104207015,0.00940527021425104,0.009423347337970338
0.010235547955801689,0.010318311108301824,0.009877734120902405,0.009912074941934756,0.010302764581224172,0.01054873043161524,0.010491312378514101,0.010332471344309563,0.010008314313080233,0.009837497251416968,0.00976846788148511,0.009846006284372759
0.010778486235662122,0.011005812674048213,0.010613234419303145,0.010333613105211283,0.010608516264696851,0.010752956043060174,0.010567049695890344,0.01037835131667583,0.010123413202635314,0.010135984099323536,0.010258023055112555,0.010356454697828109
0.011237130878564894,0.011595132186025897,0.01132770686004146,0.010776702295639517,0.01089779731209944,0.010923423697897647,0.01062355235810858,0.010433092063012916,0.010291221211856473,0.01051468087491143,0.010761991055553758,0.010848706917835054
0.011600494898859143,0.011988097426476012,0.011943844330298504,0.011217458097390071,0.011154766256364775,0.011051417589199834,0.010662970089402942,0.010509865393889449,0.01050256372739464,0.010921172325868544,0.011238340508506795,0.011281667481526935
0.011846732421084645,0.012166306355641811,0.012251724121909821,0.011613031477976814,0.01136911002498957,0.01114376188574436,0.010692931366913865,0.010611922322549002,0.010732030339619718,0.011282256010201355,0.011620509100245504,0.011598682881538813
0.011998901625673282,0.012240043495900776,0.012349667209998789,0.011937032115913558,0.011550579881789187,0.011220310569015495,0.010735295747683452,0.010740674756629657,0.010950166334633159,0.01156165542630589,0.011895290734725256,0.01181768155986063
0.012078958616435702,0.012266036207328176,0.012378139689009904,0.012148615585945774,0.011689400714789557,0.01124769264896602,0.010771762406202513,0.010885266965839257,0.011146002342509162,0.01175313355402293,0.012098994534805495,0.011976678474396417
0.012125711400965836,0.012272679593339811,0.012380846451213564,0.012246901858303348,0.011752346569895444,0.011210409663533337,0.010801796171307857,0.011017819516875017,0.011300727117767532,0.01189930347708934,0.01224778014619914,0.012082421098145236
0.012163251704756151,0.012276610344805927,0.012376151260017345,0.012300998753755761,0.011788721993604813,0.01120250184099009,0.010869636756135712,0.011120025586749842,0.011418067852586134,0.01202853804841119,0.012357864657669823,0.012173260755754391
0.01218955467814757,0.012278648329245332,0.012372453755359638,0.01233717393437685,0.011805888696013825,0.011185490039055033,0.010871495999646374,0.01111275422375245,0.011452356162434351,0.012084849763033714,0.012411128160132595,0.012240455111244174
0.012160433757012725,0.012267646411275895,0.012348925933514715,0.012275796337416638,0.011581468873221128,0.010882046959418426,0.010650666855899407,0.01094960931263287,0.011392751239026635,0.012033384733778105,0.012358390969693892,0.012203355890090124
0.01203132622006865,0.012199551468537477,0.012243496575179851,0.012025357754580756,0.011040363793259022,0.01023985757842533,0.010217701106340888,0.010733081412997962,0.011249077094320048,0.01189243351497446,0.012183663715664756,0.012044192578183212
0.011782649254146873,0.011966965615439175,0.011954003931719697,0.01144647877917936,0.01018297763525534,0.009530723367933322,0.009774569478700243,0.01052936594382466,0.011062983934367367,0.011635745841412611,0.011876477103609296,0.01177984156529149
0.011494289945754101,0.011574662422201065,0.011437230097903834,0.010782138905313392,0.009551258427120537,0.008992370937780757,0.009421774843531277,0.010398902820418672,0.01091838783251749,0.011331660603921996,0.011553678469229516,0.011503581230520034
0.011191663124996122,0.011137079460084943,0.010952862142792428,0.01028217451157942,0.009190425195298944,0.008550763697589378,0.00913150359026194,0.01032419801937862,0.010822516203855824,0.011056591851934468,0.011243657635035674,0.011231604541702817
0.010846723482503626,0.010694830584861481,0.010544089681122824,0.010008958627078996,0.009104397653356765,0.00825067153333445,0.008843537494679046,0.010248293818979709,0.010738111114856036,0.0107739129336434,0.010908595861339434,0.01091822293858476
0.010401808960231067,0.010210498985716247,0.010108383591638733,0.009893429083946581,0.009211164385772474,0.008086338344156651,0.008576618577379421,0.010146843757994455,0.010641656526549689,0.010458710932360582,0.010477358610848067,0.010498832259313404
0.00974910146325524,0.009519312732450975,0.009737038405236854,0.00985799733034525,0.009391913118059755,0.008035093978624239,0.008355118073260512,0.010008912015749756,0.010504248702535962,0.010077322092923925,0.009873318804367665,0.009903121736038346
0.008552884879411015,0.008534230730769645,0.00944687055588527,0.009847106462768807,0.00962328523784861,0.008179622888374987,0.008232906912657536,0.009915563471745858,0.010390728348461033,0.009719529604776476,0.009244148338540072,0.009228435912634284
0.007107042049855833,0.0074439484827666744,0.009130321096922646,0.009806177606508572,0.009843069223390474,0.008421878633677963,0.008155937659428437,0.00978861483848219,0.010238095950508725,0.009305535914578476,0.0082728802035663,0.007781159852087601
0.006014810258520524,0.006657847469874287,0.008795928368993018,0.009738577314608119,0.010050918442444668,0.008748646626479225,0.00812150436797834,0.0096293269421973,0.010057096627953689,0.008622228929636273,0.00670758764772471,0.0062714052900637645
0.0054958051568181525,0.006186769616959144,0.008507101381595128,0.009642727718497512,0.010213166971609398,0.009157826634266458,0.008246212687752016,0.009498276411869065,0.009901163071896413,0.007943424926373545,0.006060787660980841,0.005573812677740355
0.005068691989337135,0.005754235176273824,0.008194147056309206,0.009509539274656122,0.010325656334854792,0.009548019217487503,0.008414159444764285,0.009369038475895701,0.009708756920763074,0.007364237595685449,0.005558336983928898,0.00502991980215369
0.004829802886251054,0.005374785609245863,0.007769001277768918,0.009239214543729127,0.01029059009576091,0.009896782624078518,0.008694904818862932,0.009227238559315197,0.009349420772782693,0.00693631916075668,0.005343652314922148,0.0048543198948191625
0.00462507957142399,0.0050205353353108394,0.007186370119023833,0.00892517507651324,0.010211520197416243,0.01010744972270103,0.00878030821870911,0.008958194391974822,0.008629641638992562,0.006501936090610199,0.005136894008391865,0.004711430602897012
0.004481589585930535,0.004711867068475953,0.006517486076595368,0.00853654439113418,0.010021171296216045,0.01010098142151945,0.00875975750853112,0.008357776981707787,0.007842074639896056,0.0060569561693696395,0.004944685746651117,0.0046270666175003425
0.004367973786305155,0.004464340217687076,0.005908263937161632,0.00809289818983077,0.009696766617266171,0.009885040990331169,0.008738225410672179,0.008011071757962491,0.007298197918387076,0.005739352225745457,0.004802475561950935,0.004546863255458041
0.00428849330228942,0.004286683421419411,0.005433698794826452,0.007466250108197236,0.009206016555892047,0.009470831970175373,0.008715613708970515,0.007959113354836957,0.007032653507305425,0.005567245482462333,0.004717386386854162,0.004471438343508826
0.004225718799172029,0.004141806335181977,0.0050246679069461805,0.0067565436012231375,0.008498284506087198,0.008993719520758794,0.008596785458290861,0.007872110033882924,0.006804322022341071,0.005443567418233864,0.0046801995008694175,0.004426395238443411
0.004177471102259481,0.004025433058971307,0.004672603217951674,0.006094965052991782,0.007679071743146954,0.008463087910845124,0.008394208592330437,0.0077545944907733005,0.0066083368052551016,0.005362007369044782,0.004684682461222941,0.004407779212281679
0.0041531359807554175,0.003951727713502946,0.004419149358560587,0.0055650412952004,0.006968344980339908,0.007887553385367322,0.00812973863018023,0.007618294216032141,0.006489791645719386,0.0053342294561339425,0.00472098743658353,0.004408154678125207
0.004145975489132001,0.003908702491233425,0.004236667216956683,0.005130007178158875,0.006335990600682214,0.007280201075702416,0.00782104355519891,0.007468618287399643,0.0064269148063120915,0.0053450641503505324,0.004780085806675857,0.00442214716221309
0.004150691941725458,0.0038781003359073963,0.0040847159493308275,0.004755334355482584,0.005793463952411993,0.006736833517701559,0.007509890885137232,0.0073019219533884475,0.006340281421753208,0.005348380770489925,0.004834192747195468,0.004455082546537625
0.004162607129973833,0.0038550762640367224,0.003951484057239203,0.0044177484432280385,0.005306071483903797,0.006232911569645828,0.007197601582365132,0.007125092892352758,0.0062393245584431685,0.0053471269200308135,0.004885195534927694,0.0044994664124261615
0.004191025303294614,0.0038510033331493644,0.0038562160360506815,0.004177097693304895,0.004922210742359795,0.005838861915220344,0.006892663471178898,0.006907513058940305,0.006093934643767655,0.005311775156598851,0.00492329167576804,0.004554193052017308
0.004227808717355882,0.0038565947773731603,0.003780441947108122,0.003986213992709539,0.004591649636124657,0.005501338271274542,0.006591888296550387,0.006669476325229342,0.005926106957451062,0.005259094931111299,0.0049547535286097,0.0046141036721038435
0.004245964228036478,0.0038591471362612534,0.0037158892889531175,0.00384146721886017,0.004317249214764609,0.005176694850288711,0.006314840981895269,0.006438139620726636,0.005752197445694695,0.005166286716710841,0.004939997200173643,0.004640919671934652
0.004256353279255347,0.0038604270883134113,0.003656098684769505,0.003716109241601834,0.004066601116237387,0.004857886316748282,0.006048064770809498,0.006209970764609725,0.005576064303869538,0.0050569846968874475,0.004906089633997464,0.004653952059794546
0.004240739965400838,0.0038465056148368143,0.003603284503565271,0.00362561697949797,0.0038945435324392722,0.004596285876667553,0.005788881464564362,0.005999670549956378,0.005388351162951926,0.0049176789158809475,0.004837361694932913,0.0046143100570637426
0.004216829097313137,0.00382773404198989,0.0035527956980227456,0.003546452198816715,0.003747966190872473,0.004353465047493017,0.00553257578535415,0.0057954763301005605,0.00519729045941734,0.004769035578928537,0.004757624789080038,0.004557878486886064
0.004157570489157825,0.0037802910600202013,0.003501973242264428,0.0034809967575781245,0.0036439619635181327,0.004183992232838931,0.005287013150961793,0.005550693102437565,0.00500568588340946,0.004619977980470052,0.004658898144480649,0.004479451745430622
0.004090462680590355,0.0037264693732078705,0.003451172287400422,0.003418762026229086,0.003549769367612753,0.0040314060548880485,0.005044361143750095,0.0052972479527755145,0.004814361238753993,0.004471144859784373,0.004556104322744744,0.004396231279726021
0.004010763203490522,0.0036580845190304617,0.003380407392276803,0.003366422518618344,0.003484621635016235,0.003942804338482545,0.0048653066363780135,0.005078788335979728,0.004637266060216027,0.004330888670173846,0.0044444038285434044,0.004301950712093845
0.003929580021344525,0.0035879195712908447,0.003307142540018471,0.003315503672585173,0.0034234675844419015,0.0038628829250257285,0.004695086856848752,0.004865461522974089,0.004462467107162173,0.004192097002797421,0.004331787463159323,0.004206424487990207
0.003871925323406116,0.003532338664027556,0.0032236115862367474,0.003233761628752958,0.0033502280244379267,0.003778385117820075,0.004560855694735733,0.004643656196627335,0.004270485270609029,0.004061459849229934,0.004227245420417042,0.004132411623824243
0.003817038703429336,0.0034799157560072977,0.0031418313245854777,0.0031523158169686153,0.003277808245042975,0.0036943655081277025,0.00442661633578547,0.004422372686088783,0.004078840863578079,0.003931282384867788,0.004124379298945175,0.0040607094426025085
0.0037962273201529806,0.003477830166565721,0.0031019736162392923,0.003101497015392691,0.0032307362820617838,0.0036212727694260975,0.004254059855535784,0.004209546796527576,0.0039008541231768303,0.0037968782516557835,0.004044212472897505,0.004014496989759228
0.003741794944544602,0.003441551216091846,0.0030338471948488494,0.0030204949526666646,0.0031485494247431526,0.0035108960790449354,0.004036137965866525,0.003956998197494208,0.003685402076065488,0.003630329900362804,0.003928953892296225,0.003935244280784456
0.0036756014131974317,0.0033897360049593996,0.002968530530330482,0.0029174159966982296,0.0030240909615559704,0.0033580319454769273,0.003758466292668381,0.003685196800242546,0.0034505782938768523,0.003462665266702805,0.0038038489374759934,0.0038528772225188304
0.003683603879630853,0.0033934376906623316,0.0029500032879141063,0.0028699678335129945,0.0029598408272614968,0.003267659038975673,0.0035726135158799495,0.0035099393288087477,0.0033157651117378677,0.003384624786811288,0.0037629618914609307,0.0038547472299368
0.0035821462191946724,0.003270057188498153,0.00280730684190251,0.0027094732933032523,0.002769864868469123,0.003011120801839199,0.00326188086280712,0.003236381629384984,0.003105970420410942,0.0032111806265542305,0.0035935308006313136,0.0037368848676286493
0.0035040235069990757,0.0031601648658424616,0.0026764920420162125,0.00256027893716431,0.002603241491539739,0.002795584439120825,0.0029947070453567827,0.003004567965652105,0.002935045728026009,0.003075747493177105,0.00345913777679479,0.0036403360859676784
0.0033772469313486154,0.003000673889291845,0.0025048691226154433,0.002370887323536053,0.0024139568527027913,0.0025798124834306873,0.0027252614035488763,0.0027673329722314264,0.002752414927305199,0.002920305666053819,0.0032897567819194715,0.003481450257896264
0.003234120253843916,0.002839281518096373,0.0023404601298111383,0.0021842547659181146,0.0022185929035543296,0.002373125369448533,0.0024901953548808337,0.00254834844421337,0.002566493210612241,0.0027570427060256584,0.0031175524782444362,0.0033102348449846196
0.003082678951281675,0.0026823358016628855,0.002189393348758246,0.002010360209115988,0.0020306753510628116,0.0021911347117932445,0.002305309870049176,0.002358628837905554,0.002386636151163221,0.0025950003474570628,0.0029515875562481477,0.0031364823254026704
0.0029252965651446056,0.0025321890594588448,0.002051202603279513,0.001858973872133451,0.0018615130755048354,0.00202186503268137,0.0021420036820569382,0.0021918316765588185,0.002225090051368786,0.0024376679952733565,0.002798865985643874,0.002975045545591758
0.00276368572760362,0.0023850374550964354,0.0019194349021458199,0.0017189213149764163,0.001701190624508634,0.0018576614257925467,0.0019887424692556894,0.002036223579716976,0.002072306424106009,0.0022815755941855754,0.0026521943942716024,0.00281922311226106
0.0026220623286505695,0.002288206286850122,0.0018285476765724823,0.001614169380542312,0.0015761694382064812,0.0017127362658654387,0.0018411948679453503,0.0019014979979344944,0.001952246902020893,0.0021569655019277128,0.0024862045371042995,0.0026483586901566536
0.0024844952264145687,0.002204524545767798,0.001748349219029586,0.0015186731920344854,0.0014604252748446616,0.001573003671101234,0.0016953620794875996,0.0017723535399315692,0.001840784023415826,0.0020406475634727203,0.0023155598219299772,0.002473975077131553
0.00247763586968487,0.002243782343275411,0.0017650350173314272,0.0015036707115495087,0.0014161227259770215,0.0014968140884998227,0.0015972616590816291,0.001655238344116519,0.0017240145633579003,0.0019074439684034481,0.0021903938742578507,0.002405922987570914
0.0024982452776888897,0.0023137560202203603,0.0018046575356500704,0.0015064070321261587,0.0013880035192431839,0.001437248049938331,0.001514825829945147,0.0015520193388374284,0.0016189210478758844,0.0017886488154092582,0.0020843144348554363,0.002359831876934929
0.0026463371859308943,0.002531811728841565,0.001956836368326112,0.0015947897104465756,0.001438207768418855,0.001460049563926854,0.001512423988064891,0.0015261116744065247,0.0015819304641518591,0.0017562548078012088,0.0020783641449246045,0.002417710629705173
0.002865800686535443,0.0028392273110088547,0.0021665200759598585,0.00172337004049174,0.001523645804908233,0.0015179849335992335,0.0015433196112729652,0.0015318835938210144,0.0015761377136036345,0.001757702336057142,0.0021116814384807615,0.0025213518224435493
0.0032181472375188043,0.0033110923817297206,0.0024867696136149846,0.001929218366921689,0.0016767669617785016,0.001643372577620139,0.001638103149615185,0.0015983954331134677,0.001630136051848054,0.001824018880154256,0.0022203135476283765,0.002713794258874312
0.003743298513940353,0.004021468552714698,0.00297008308464124,0.002212330733271021,0.0018945300362634052,0.0018284196277371675,0.001788640563756452,0.001716090222842173,0.0017359467548043706,0.0019466116956536245,0.0023998663323876153,0.0029947800205029525
0.004398891800658633,0.004911493433143042,0.0035681442630952085,0.0025577881631703705,0.0021644595094319208,0.0020616161146121696,0.001984179791153459,0.0018751025099292278,0.00188358617485147,0.0021146334683754386,0.002636666754911015,0.0033395482944669785
0.005318424564374095,0.006172503787289136,0.0045084282471411115,0.003050544054076164,0.002547208945564493,0.0023912552597534368,0.0022644144923128907,0.0021132224001820005,0.002110245968426528,0.0023758391122846397,0.002993935675746585,0.0038285889605838928
0.006280977204541594,0.007413929377937093,0.005518376163607137,0.0035393761224638376,0.0029328721404527566,0.00273749279545721,0.0025694226950533057,0.002375539065042054,0.002361015782365191,0.0026654948845144196,0.0033574336668959668,0.004332094384088064
0.007426073947937229,0.008657959734861682,0.006822642210685098,0.004233961669414482,0.0034037750140459627,0.0031565377576145324,0.0029456264274059845,0.002713823133445694,0.0026954158892145475,0.00303107779752967,0.0038361815351179935,0.005019626089587925
0.008420570821466453,0.009616427137872887,0.007864771718905999,0.005004784316185516,0.003877565017449682,0.0035691100842510787,0.0033169649203863825,0.003042649815272362,0.003013716223391794,0.003381592099167687,0.004310178342501925,0.005728800425860402
0.009376032796770442,0.010549647321666498,0.008888454835928756,0.006060512264203289,0.0044250868515842805,0.004034542305475729,0.003729413067508444,0.0034054148166249632,0.0033664738171837335,0.0037772581847965135,0.004848880498043129,0.006580601997475722
0.010264377945860754,0.011357527275900739,0.009877034699340564,0.0073607364825850185,0.005085064622244623,0.004551664339128322,0.0041852563220438595,0.0038054594912424865,0.0037546776123082264,0.004216329450936342,0.005446871498569573,0.007578837096691521
0.011090642558312904,0.011869446748684958,0.010740688814534554,0.008370204385904245,0.005831469264167483,0.005102620771797574,0.004671841823927095,0.004232389915629548,0.004167513805729991,0.004684086347433927,0.006089941383836643,0.00864534966517664
0.011632274786882248,0.01219594610713904,0.011459933561920432,0.009489862673363212,0.006903955404936932,0.005761378364569876,0.005243171877159938,0.004731691462916934,0.004652638301718311,0.005231850954497409,0.006884307886165838,0.009795455861380475
0.011984414327959655,0.012285818638718336,0.011967371255065706,0.010311391978479939,0.00808892266823427,0.00644489168762315,0.005830905107654485,0.005245836515379726,0.005145078726268058,0.005791758588359703,0.007724922273499259,0.010726138191482267
0.01222301140307959,0.012285818638718336,0.01234032033436578,0.011075512413231261,0.009172466468920823,0.007251049824128679,0.006504521746718202,0.00582816631920554,0.005699430334763724,0.006439603711688978,0.008750885345241263,0.011416331698743223
0.012276613060580074,0.012285818638718336,0.012428860016810532,0.011679777726681814,0.00994935030683068,0.008118555946928192,0.00720595812255343,0.006435333465508885,0.0062735469732990955,0.007125030012084954,0.009750553457495597,0.01187748877300686
0.012276613060580074,0.012285818638718336,0.012428860016810532,0.012193162285174315,0.01052248781049857,0.009066096190535822,0.007944841616720726,0.007074939693974181,0.006875777949507184,0.00786021472358285,0.010662632112592068,0.01225802354480509
0.012174307951741906,0.012183436816729017,0.01232528618333711,0.012457111199146699,0.010984412704384399,0.009927368767668112,0.008631822330741182,0.007657805741952258,0.007417877181012247,0.008579678948475623,0.01115304242271875,0.012416394121487595
0.012072002842903738,0.012081054994739698,0.01222171234986369,0.012379468940151172,0.011371976112550853,0.010487284499369687,0.009341287646050906,0.008257077224861686,0.007975435458005045,0.009342239842666807,0.01148581662853837,0.012356791625102236
0.01196969773406557,0.011978673172750379,0.012118138516390268,0.012274558186421076,0.011798206035102277,0.010866611745623981,0.010105649695891134,0.008915356415084104,0.008596905237828405,0.010110693665112183,0.011821105961924224,0.01225207305200815
0.011867392625227402,0.01187629135076106,0.012014564682916846,0.01216964743269098,0.01213505048640511,0.011238915686185291,0.010640882945620544,0.00961122369941466,0.009281537545337061,0.01058641779881802,0.012103201467901373,0.012147354478914064
0.011867392625227402,0.01187629135076106,0.012014564682916846,0.01216964743269098,0.01235593076304239,0.011687750724133314,0.011104498994939947,0.010235455644604183,0.009980555486533375,0.011024867711649757,0.012326624565469478,0.012147354478914064
0.011765087516389234,0.01177390952877174,0.011910990849443425,0.012064736678960885,0.012305209269753665,0.01202453411663522,0.011443412172710415,0.010623799381666932,0.010390040510428803,0.011386687972429067,0.012227610004061378,0.012042635905819978
0.011765087516389234,0.01177390952877174,0.011910990849443425,0.012064736678960885,0.012305209269753665,0.012301982701401051,0.011843797577715974,0.011045711467591807,0.010807055815853258,0.011764093935068472,0.012227610004061378,0.012042635905819978
0.011662782407551066,0.011671527706782422,0.011807417015970004,0.01195982592523079,0.012198207450016676,0.012377109763305898,0.012024388266269777,0.011313970863172903,0.011089392849450912,0.011905026562540468,0.0121212829605478,0.011937917332725891
0.011560477298712898,0.011569145884793101,0.011703843182496582,0.011854915171500694,0.012091205630279687,0.012368221290279906,0.012103945159526314,0.01146822146198662,0.011272106182795366,0.011916192696169146,0.012014955917034222,0.011833198759631803
0.011458172189874731,0.011466764062803782,0.011600269349023161,0.011750004417770599,0.011984203810542698,0.01226000847554218,0.012109651233078772,0.011527495533757606,0.01133991013133856,0.01181784142494709,0.011908628873520644,0.011728480186537717
0.011458172189874731,0.011466764062803782,0.011600269349023161,0.011750004417770599,0.011984203810542698,0.01226000847554218,0.012156977162609139,0.011635563642024328,0.011444849526639576,0.01181784142494709,0.011908628873520644,0.011728480186537717
0.011355867081036565,0.011364382240814463,0.01149669551554974,0.011645093664040505,0.011877201990805709,0.01215054411415341,0.01204843272365727,0.011579550410394636,0.011383401332330765,0.01171232498365292,0.011802301830007068,0.01162376161344363
0.011458172189874731,0.011466764062803782,0.011600269349023161,0.011750004417770599,0.011984203810542698,0.01226000847554218,0.012156977162609139,0.011683870684362156,0.011485954497486899,0.01181784142494709,0.011908628873520644,0.011728480186537717
0.011458172189874731,0.011466764062803782,0.011600269349023161,0.011750004417770599,0.011984203810542698,0.01226000847554218,0.012156977162609139,0.011683870684362156,0.011485954497486899,0.01181784142494709,0.011908628873520644,0.011728480186537717
0.011458172189874731,0.011466764062803782,0.011600269349023161,0.011750004417770599,0.011984203810542698,0.01226000847554218,0.012156977162609139,0.011683870684362156,0.011485954497486899,0.01181784142494709,0.011908628873520644,0.011728480186537717
0.011355867081036565,0.011364382240814463,0.01149669551554974,0.011645093664040505,0.011877201990805709,0.01215054411415341,0.01204843272365727,0.011579550410394636,0.011383401332330765,0.01171232498365292,0.011802301830007068,0.01162376161344363
